Date,Bull-Bear Spread,Close,SMA Signal,SMA1,SMA40,Sell Signals,Buy/Sell SMA,Buy Signals
4/26/2001,0.16,1253.05,0,1253.05,1347.2765,0,0,0
5/3/2001,0.42,1266.61,0,1266.61,1341.937,0,0,0
5/10/2001,0.36,1245.67,0,1245.67,1337.5815,0,0,0
5/17/2001,0.33,1291.96,0,1291.96,1333.30725,0,0,0
5/24/2001,0.45,1277.89,0,1277.89,1328.4585,-1,0,0
5/31/2001,0.21,1260.67,0,1260.67,1322.68225,0,0,0
6/7/2001,0.17,1264.96,0,1264.96,1316.645,0,0,0
6/14/2001,0.08,1214.36,0,1214.36,1308.98475,0,0,0
6/21/2001,0.1,1225.35,0,1225.35,1302.256,0,0,0
6/28/2001,-0.03,1224.38,0,1224.38,1296.22025,0,0,0
7/5/2001,0.22,1190.59,0,1190.59,1289.767,0,0,0
7/12/2001,-0.11,1215.68,0,1215.68,1284.24625,0,0,0
7/19/2001,0.35,1210.85,0,1210.85,1279.29275,0,0,0
7/26/2001,-0.09,1205.82,0,1205.82,1275.084,0,0,0
8/2/2001,0,1214.35,0,1214.35,1270.5195,0,0,0
8/9/2001,0.07,1190.16,0,1190.16,1265.784,0,0,0
8/16/2001,-0.02,1161.97,0,1161.97,1259.166,0,0,0
8/23/2001,0.03,1184.93,0,1184.93,1254.63975,0,0,0
8/30/2001,0.09,1133.58,0,1133.58,1248.78625,0,0,0
9/6/2001,-0.03,1085.78,0,1085.78,1242.3865,0,0,0
9/13/2001,-0.1,1092.54,0,1092.54,1236.81925,0,0,0
9/20/2001,-0.14,965.8,0,965.8,1226.717,0,0,0
9/27/2001,0.29,1040.94,0,1040.94,1219.93675,0,0,0
10/4/2001,0.22,1071.38,0,1071.38,1214.0725,0,0,0
10/11/2001,0.19,1091.65,0,1091.65,1208.35675,0,0,0
10/18/2001,0.39,1073.48,0,1073.48,1202.735,0,0,0
10/25/2001,0.38,1104.61,0,1104.61,1197.3865,0,0,0
11/1/2001,0.02,1087.2,0,1087.2,1191.003,0,0,0
11/8/2001,-0.08,1120.31,0,1120.31,1185.137,0,0,0
11/15/2001,0.12,1138.65,0,1138.65,1179.8665,0,0,0
11/22/2001,0.33,1150.34,0,1150.34,1175.756,0,0,0
11/29/2001,0.49,1139.45,0,1139.45,1171.704,-1,0,0
12/6/2001,0.35,1158.31,0,1158.31,1169.80725,0,0,0
12/13/2001,0.47,1123.09,0,1123.09,1167.049,-1,0,0
12/20/2001,0.26,1144.89,0,1144.89,1166.908,0,0,0
12/27/2001,0.31,1161.02,0,1161.02,1167.43775,0,0,0
1/3/2002,0.27,1172.51,0,1172.51,1167.74225,0,0,0
1/10/2002,0.33,1145.6,0,1145.6,1168.1715,0,0,0
1/17/2002,0,1127.58,0,1127.58,1166.7735,0,0,0
1/24/2002,0.04,1133.28,0,1133.28,1164.031,0,0,0
1/31/2002,0.23,1122.2,0,1122.2,1160.75975,0,0,0
2/7/2002,0.15,1096.22,0,1096.22,1156.5,0,0,0
2/14/2002,0.29,1104.18,0,1104.18,1152.96275,0,0,0
2/21/2002,0.11,1089.84,0,1089.84,1147.90975,0,0,0
2/28/2002,0.24,1131.78,0,1131.78,1144.257,0,0,0
3/7/2002,0.38,1164.31,0,1164.31,1141.848,0,0,0
3/14/2002,0.42,1154.09,0,1154.09,1139.07625,0,0,0
3/21/2002,0.42,1151.85,0,1151.85,1137.5135,0,0,0
3/28/2002,0.28,1144.58,0,1144.58,1135.49425,0,0,0
4/4/2002,0.2,1125.4,0,1125.4,1133.01975,0,0,0
4/11/2002,-0.05,1130.47,0,1130.47,1131.51675,0,0,0
4/18/2002,0.17,1126.07,0,1126.07,1129.2765,0,0,0
4/25/2002,0.13,1093.14,0,1093.14,1126.33375,0,0,0
5/2/2002,-0.06,1086.46,0,1086.46,1123.34975,0,0,0
5/9/2002,-0.11,1088.85,0,1088.85,1120.21225,0,0,0
5/16/2002,0.08,1091.07,0,1091.07,1117.735,0,0,0
5/23/2002,-0.14,1086.02,0,1086.02,1115.83625,0,0,0
5/29/2002,-0.12,1067.66,0,1067.66,1112.9045,0,0,0
6/6/2002,-0.07,1049.9,0,1049.9,1110.8125,0,0,0
6/13/2002,-0.02,1020.26,0,1020.26,1109.1745,0,0,0
6/20/2002,0.2,1019.99,0,1019.99,1107.36075,0,0,0
6/27/2002,-0.15,973.53,0,973.53,1107.554,0,0,0
7/3/2002,-0.2,989.03,0,989.03,1106.25625,0,0,0
7/11/2002,-0.07,920.47,0,920.47,1102.4835,0,0,0
7/18/2002,-0.28,906.04,0,906.04,1097.84325,0,1,1
7/25/2002,-0.21,843.43,0,843.43,1092.092,0,0,0
8/1/2002,0.03,911.62,0,911.62,1087.26725,0,0,0
8/8/2002,-0.02,876.77,0,876.77,1082.0065,0,0,0
8/15/2002,-0.03,919.62,0,919.62,1076.98925,0,0,0
8/22/2002,0.04,949.36,0,949.36,1072.257,0,0,0
8/29/2002,0.21,917.87,0,917.87,1066.44525,0,0,0
9/5/2002,-0.19,893.4,0,893.4,1060.294,0,0,0
9/12/2002,0.01,909.45,0,909.45,1054.0725,0,0,0
9/19/2002,-0.09,845.39,0,845.39,1047.13,0,0,0
9/26/2002,-0.23,839.66,0,839.66,1039.49925,0,0,0
10/3/2002,-0.13,827.91,0,827.91,1031.1715,0,0,0
10/10/2002,-0.26,776.76,0,776.76,1021.27775,0,0,1
10/17/2002,0,860.02,0,860.02,1014.13825,0,0,0
10/24/2002,0.11,896.14,0,896.14,1008.35225,0,0,0
10/31/2002,0.24,890.71,0,890.71,1002.288,0,0,0
11/7/2002,0.24,923.76,0,923.76,997.327,0,0,0
11/14/2002,0.16,882.53,0,882.53,991.98475,0,0,0
11/21/2002,0.29,914.15,0,914.15,987.234,0,0,0
11/28/2002,0.19,936.31,0,936.31,983.39575,0,0,0
12/5/2002,0.35,934.53,0,934.53,978.4645,0,0,0
12/12/2002,0.17,904.96,0,904.96,971.98075,0,0,0
12/19/2002,0.13,891.12,0,891.12,965.4065,0,0,0
12/26/2002,0.08,897.38,0,897.38,959.04475,0,0,0
1/2/2003,-0.05,879.82,0,879.82,952.42575,0,0,0
1/9/2003,-0.05,909.93,0,909.93,947.039,0,0,0
1/16/2003,0,918.22,0,918.22,941.73275,0,0,0
1/23/2003,-0.18,878.36,0,878.36,935.54,0,0,0
1/30/2003,-0.22,864.36,0,864.36,929.8205,0,0,0
2/6/2003,-0.03,843.59,0,843.59,923.74875,0,0,0
2/13/2003,-0.16,818.68,0,818.68,916.9945,0,0,0
2/20/2003,-0.37,845.13,0,845.13,910.846,0,0,1
2/27/2003,-0.21,827.55,0,827.55,904.38425,0,0,0
3/6/2003,-0.06,829.85,0,829.85,898.439,0,0,0
3/13/2003,-0.17,804.19,0,804.19,892.29625,0,0,0
3/20/2003,0.05,874.02,0,874.02,888.64025,0,0,0
3/27/2003,0.07,869.95,0,869.95,884.88925,0,0,0
4/3/2003,-0.06,880.9,0,880.9,882.5735,0,0,0
4/10/2003,0.08,865.99,0,865.99,879.4975,0,0,0
4/17/2003,0.15,879.91,0,879.91,878.4835,0,0,0
4/24/2003,0.44,919.02,0,919.02,878.808,-1,-1,0
5/1/2003,0.23,916.92,0,916.92,880.64525,0,0,0
5/8/2003,0.34,934.39,0,934.39,881.2145,0,0,0
5/15/2003,0.47,942.3,0,942.3,882.85275,-1,0,0
5/22/2003,0.03,923.42,0,923.42,882.94775,0,0,0
5/29/2003,0.49,963.59,0,963.59,883.3035,-1,0,0
6/5/2003,0.33,986.24,0,986.24,885.01275,0,0,0
6/12/2003,0.21,997.48,0,997.48,887.61475,0,0,0
6/19/2003,0.21,1010.09,0,1010.09,890.13075,0,0,0
6/26/2003,0.63,976.22,0,976.22,893.4015,-1,0,0
7/3/2003,0.06,985.7,0,985.7,897.0525,0,0,0
7/10/2003,0.12,998.14,0,998.14,901.30825,0,0,0
7/17/2003,0.23,993.32,0,993.32,906.72225,0,0,0
7/24/2003,0.21,998.68,0,998.68,910.18875,0,0,0
7/31/2003,0.35,980.15,0,980.15,912.289,0,0,0
8/7/2003,0.13,977.59,0,977.59,914.461,0,0,0
8/14/2003,0.27,990.67,0,990.67,916.13375,0,0,0
8/21/2003,0.44,993.06,0,993.06,918.897,-1,0,0
8/28/2003,0.34,1008.01,0,1008.01,921.2435,0,0,0
9/4/2003,0.46,1021.39,0,1021.39,923.3705,-1,0,0
9/11/2003,0.41,1018.63,0,1018.63,925.473,0,0,0
9/18/2003,0.43,1036.3,0,1036.3,928.7565,-1,0,0
9/25/2003,0.35,996.85,0,996.85,931.39975,0,0,0
10/2/2003,0.21,1029.85,0,1029.85,934.7115,0,0,0
10/9/2003,0.34,1038.06,0,1038.06,938.6675,0,0,0
10/16/2003,0.47,1046.76,0,1046.76,942.08825,-1,0,0
10/23/2003,0.36,1030.36,0,1030.36,944.89175,0,0,0
10/30/2003,0.39,1048.11,0,1048.11,949.1355,0,0,0
11/6/2003,0.41,1051.81,0,1051.81,953.82175,0,0,0
11/13/2003,0.39,1058.53,0,1058.53,959.19525,0,0,0
11/20/2003,0.32,1042.44,0,1042.44,964.78925,0,0,0
11/27/2003,0.4,1058.2,0,1058.2,970.116,0,0,0
12/4/2003,0.55,1064.73,0,1064.73,976.0455,-1,0,0
12/11/2003,0.34,1074.14,0,1074.14,982.15275,0,0,0
12/18/2003,0.41,1076.48,0,1076.48,988.96,0,0,0
12/26/2003,0.48,1095.89,0,1095.89,994.50675,-1,0,0
1/1/2004,0.49,1108.48,0,1108.48,1000.47,-1,0,0
1/8/2004,0.49,1126.33,0,1126.33,1006.60575,-1,0,0
1/15/2004,0.56,1130.52,0,1130.52,1013.219,-1,0,0
1/22/2004,0.56,1147.62,0,1147.62,1019.91175,-1,0,0
1/29/2004,0.42,1128.48,0,1128.48,1025.14825,0,0,0
2/5/2004,0.29,1126.52,0,1126.52,1030.38825,0,0,0
2/12/2004,0.41,1157.76,0,1157.76,1035.9725,0,0,0
2/19/2004,0.35,1151.82,0,1151.82,1041.2105,0,0,0
2/26/2004,0.11,1143.67,0,1143.67,1046.71675,0,0,0
3/4/2004,0.35,1151.03,0,1151.03,1051.40275,0,0,0
3/11/2004,0.08,1123.89,0,1123.89,1054.844,0,0,0
3/18/2004,0.12,1123.75,0,1123.75,1058.00075,0,0,0
3/25/2004,-0.11,1091.33,0,1091.33,1060.03175,0,0,0
4/1/2004,0.33,1126.21,0,1126.21,1063.7815,0,0,0
4/8/2004,0.39,1140.53,0,1140.53,1067.65225,0,0,0
4/15/2004,0.5,1128.17,0,1128.17,1070.903,-1,0,0
4/22/2004,0.28,1124.09,0,1124.09,1074.17225,0,0,0
4/29/2004,0.29,1122.41,0,1122.41,1077.2655,0,0,0
5/6/2004,0.12,1121.53,0,1121.53,1080.8,0,0,0
5/13/2004,-0.11,1097.28,0,1097.28,1083.79225,0,0,0
5/20/2004,-0.03,1088.68,0,1088.68,1086.2425,0,0,0
5/27/2004,-0.04,1114.94,0,1114.94,1089.2895,0,0,0
6/3/2004,0.07,1124.99,0,1124.99,1092.214,0,0,0
6/10/2004,0.39,1131.33,0,1131.33,1094.9625,0,0,0
6/17/2004,0.13,1133.56,0,1133.56,1097.83575,0,0,0
6/24/2004,0.33,1144.06,0,1144.06,1100.52975,0,0,0
7/1/2004,0.41,1140.84,0,1140.84,1104.1295,0,0,0
7/8/2004,0.34,1118.33,0,1118.33,1106.3415,0,0,0
7/15/2004,0.24,1111.47,0,1111.47,1108.17675,0,0,0
7/22/2004,0.12,1093.88,0,1093.88,1109.35475,0,0,0
7/29/2004,-0.02,1095.42,0,1095.42,1110.98125,0,0,0
8/5/2004,-0.03,1098.63,0,1098.63,1112.24425,0,0,0
8/12/2004,-0.01,1075.79,0,1075.79,1112.84375,0,0,0
8/19/2004,0,1095.17,0,1095.17,1113.75975,0,0,0
8/26/2004,0.16,1104.96,0,1104.96,1115.32275,0,0,0
9/2/2004,0.13,1105.91,0,1105.91,1116.5155,0,0,0
9/9/2004,0.27,1121.3,0,1121.3,1117.92975,0,0,0
9/16/2004,0.14,1125.82,0,1125.82,1119.22175,0,0,0
9/23/2004,0.24,1122.2,0,1122.2,1120.36475,0,0,0
9/30/2004,0.02,1114.8,0,1114.8,1120.8375,0,0,0
10/7/2004,0.37,1142.05,0,1142.05,1121.67675,0,0,0
10/14/2004,0.16,1113.65,0,1113.65,1121.35975,0,0,0
10/21/2004,0.14,1103.66,0,1103.66,1120.68825,0,0,0
10/28/2004,0.11,1125.4,0,1125.4,1120.13275,0,0,0
11/4/2004,0.34,1143.2,0,1143.2,1120.50075,0,0,0
11/11/2004,0.41,1162.91,0,1162.91,1121.4105,0,0,0
11/18/2004,0.42,1181.94,0,1181.94,1122.015,0,0,0
11/24/2004,0.23,1181.76,0,1181.76,1122.7635,0,0,0
12/2/2004,0.31,1191.37,0,1191.37,1123.956,0,0,0
12/9/2004,0.26,1182.81,0,1182.81,1124.7505,0,0,0
12/16/2004,0.33,1205.72,0,1205.72,1126.79625,0,0,0
12/23/2004,0.42,1209.57,0,1209.57,1128.94175,0,0,0
12/30/2004,0.4,1213.45,0,1213.45,1131.99475,0,0,0
1/6/2005,0.04,1183.74,0,1183.74,1133.433,0,0,0
1/13/2005,-0.06,1184.52,0,1184.52,1134.53275,0,0,0
1/20/2005,0,1184.52,0,1184.52,1135.9415,0,0,0
1/27/2005,-0.1,1174.07,0,1174.07,1137.191,0,0,0
2/3/2005,0.17,1193.19,0,1193.19,1138.9605,0,0,0
2/10/2005,0.21,1191.99,0,1191.99,1140.722,0,0,0
2/17/2005,0.06,1210.34,0,1210.34,1143.5485,0,0,0
2/24/2005,0,1190.8,0,1190.8,1146.1015,0,0,0
3/3/2005,0.12,1210.08,0,1210.08,1148.48,0,0,0
3/10/2005,0.25,1207.01,0,1207.01,1150.5305,0,0,0
3/17/2005,0,1188.07,0,1188.07,1151.949,0,0,0
3/24/2005,-0.19,1172.53,0,1172.53,1152.92325,0,0,0
3/31/2005,-0.23,1181.41,0,1181.41,1153.857,0,0,0
4/7/2005,-0.16,1184.07,0,1184.07,1154.93775,0,0,0
4/14/2005,-0.25,1173.79,0,1173.79,1156.32425,0,1,1
4/21/2005,0.04,1137.51,0,1137.51,1156.97525,0,0,0
4/28/2005,-0.05,1156.38,0,1156.38,1158.53775,0,0,0
5/5/2005,-0.16,1171.35,0,1171.35,1160.436,0,0,0
5/12/2005,-0.06,1171.11,0,1171.11,1162.248,0,0,0
5/19/2005,0.1,1185.56,0,1185.56,1164.99225,0,0,0
5/26/2005,0.21,1190.01,0,1190.01,1167.36325,0,0,0
6/2/2005,0.29,1202.22,0,1202.22,1169.79475,0,0,0
6/9/2005,0.26,1197.26,0,1197.26,1172.0785,0,0,0
6/16/2005,0.29,1206.58,0,1206.58,1174.2105,0,0,0
6/23/2005,0.28,1213.88,0,1213.88,1176.412,0,0,0
6/30/2005,0.16,1199.85,0,1199.85,1178.35325,0,0,0
7/7/2005,0.23,1194.94,0,1194.94,1180.35675,0,0,0
7/14/2005,0.44,1227.92,0,1227.92,1182.5035,-1,0,0
7/21/2005,0.14,1235.2,0,1235.2,1185.54225,0,0,0
7/28/2005,0.4,1236.79,0,1236.79,1188.8705,0,0,0
8/4/2005,0.22,1245.04,0,1245.04,1191.8615,0,0,0
8/11/2005,0.11,1229.13,0,1229.13,1194.00975,0,0,0
8/18/2005,-0.11,1220.24,0,1220.24,1195.443,0,0,0
8/25/2005,0.05,1217.59,0,1217.59,1196.33425,0,0,0
9/1/2005,-0.06,1220.33,0,1220.33,1197.2985,0,0,0
9/8/2005,0.1,1236.36,0,1236.36,1198.42325,0,0,0
9/15/2005,0.23,1227.16,0,1227.16,1199.532,0,0,0
9/22/2005,0.07,1210.2,0,1210.2,1199.644,0,0,0
9/29/2005,-0.07,1216.89,0,1216.89,1199.827,0,0,0
10/6/2005,0.23,1196.39,0,1196.39,1199.4005,0,0,0
10/13/2005,-0.09,1177.68,0,1177.68,1199.249,0,0,0
10/20/2005,0.07,1195.76,0,1195.76,1199.53,0,0,0
10/27/2005,-0.14,1191.38,0,1191.38,1199.7015,0,0,0
11/3/2005,0.15,1214.76,0,1214.76,1200.71875,0,0,0
11/10/2005,0.36,1220.65,0,1220.65,1201.40525,0,0,0
11/17/2005,0.32,1234.72,0,1234.72,1202.4735,0,0,0
11/24/2005,0.41,1265.61,0,1265.61,1203.85525,0,0,0
12/1/2005,0.29,1249.48,0,1249.48,1205.32225,0,0,0
12/8/2005,0.31,1257.37,0,1257.37,1206.5045,0,0,0
12/15/2005,0.24,1267.43,0,1267.43,1208.015,0,0,0
12/22/2005,0.13,1268.66,0,1268.66,1210.02975,0,0,0
12/29/2005,0.01,1258.17,0,1258.17,1212.17075,0,0,0
1/5/2006,-0.11,1273.46,0,1273.46,1214.472,0,0,0
1/12/2006,0.4,1294.18,0,1294.18,1217.22475,0,0,0
1/19/2006,0.24,1277.93,0,1277.93,1219.82825,0,0,0
1/26/2006,-0.03,1283.72,0,1283.72,1223.4835,0,0,0
2/2/2006,0.11,1282.46,0,1282.46,1226.6355,0,0,0
2/9/2006,0.06,1265.65,0,1265.65,1228.993,0,0,0
2/16/2006,0.04,1280,0,1280,1231.71525,0,0,0
2/23/2006,0.15,1292.67,0,1292.67,1234.393,0,0,0
3/2/2006,0.12,1291.24,0,1291.24,1236.92375,0,0,0
3/9/2006,0.1,1278.47,0,1278.47,1238.83,0,0,0
3/16/2006,0.14,1303.02,0,1303.02,1241.474,0,0,0
3/23/2006,0.16,1305.04,0,1305.04,1243.9355,0,0,0
3/30/2006,0.05,1302.89,0,1302.89,1246.16075,0,0,0
4/6/2006,0.24,1311.56,0,1311.56,1248.9535,0,0,0
4/13/2006,0.18,1288.12,0,1288.12,1251.283,0,0,0
4/20/2006,-0.07,1309.93,0,1309.93,1253.33325,0,0,0
4/27/2006,0.06,1310.61,0,1310.61,1255.2185,0,0,0
5/4/2006,0.12,1308.12,0,1308.12,1257.00175,0,0,0
5/11/2006,0.27,1322.85,0,1322.85,1258.947,0,0,0
5/18/2006,-0.04,1270.32,0,1270.32,1259.97675,0,0,0
5/25/2006,-0.13,1258.57,0,1258.57,1260.935,0,0,0
6/1/2006,-0.19,1285.71,0,1285.71,1262.638,0,0,0
6/8/2006,-0.19,1249.72,0,1249.72,1263.37275,0,0,0
6/15/2006,-0.29,1243.04,0,1243.04,1263.53975,0,0,1
6/22/2006,-0.07,1244.7,0,1244.7,1263.97825,0,0,0
6/29/2006,-0.01,1255.88,0,1255.88,1265.12025,0,0,0
7/6/2006,-0.05,1274.08,0,1274.08,1266.55,0,0,0
7/13/2006,-0.03,1242.28,0,1242.28,1267.69725,0,0,0
7/20/2006,-0.34,1255.69,0,1255.69,1269.6475,0,0,1
7/27/2006,-0.08,1268.4,0,1268.4,1271.4635,0,0,0
8/3/2006,-0.16,1280.27,0,1280.27,1273.68575,0,0,0
8/10/2006,-0.05,1271.81,0,1271.81,1275.112,0,0,0
8/17/2006,-0.05,1294.21,0,1294.21,1276.951,0,0,0
8/24/2006,0.02,1291.94,0,1291.94,1278.3815,0,0,0
8/31/2006,0.16,1302.93,0,1302.93,1279.3145,0,0,0
9/7/2006,0.13,1297.79,0,1297.79,1280.52225,0,0,0
9/14/2006,0.1,1316.28,0,1316.28,1281.995,0,0,0
9/21/2006,0.14,1326.9,0,1326.9,1283.48175,0,0,0
9/28/2006,0.18,1336.87,0,1336.87,1285.187,0,0,0
10/5/2006,-0.09,1348.56,0,1348.56,1287.44675,0,0,0
10/12/2006,0.11,1357.88,0,1357.88,1289.55725,0,0,0
10/19/2006,0.24,1366.96,0,1366.96,1291.37675,0,0,0
10/26/2006,0.22,1385.15,0,1385.15,1294.05725,0,0,0
11/2/2006,0.07,1366.31,0,1366.31,1296.122,0,0,0
11/9/2006,0.24,1378.33,0,1378.33,1298.51875,0,0,0
11/16/2006,0.16,1400.08,0,1400.08,1301.8795,0,0,0
11/23/2006,0,1406.09,0,1406.09,1305.03175,0,0,0
11/30/2006,-0.07,1395.97,0,1395.97,1307.61425,0,0,0
12/7/2006,-0.03,1412.9,0,1412.9,1310.65575,0,0,0
12/14/2006,0.03,1422.34,0,1422.34,1314.2525,0,0,0
12/21/2006,-0.03,1425.84,0,1425.84,1317.323,0,0,0
12/28/2006,0.1,1424.73,0,1424.73,1320.31525,0,0,0
1/4/2007,0.2,1418.34,0,1418.34,1323.2015,0,0,0
1/11/2007,0.1,1418.78,0,1418.78,1325.882,0,0,0
1/18/2007,0.31,1426.37,0,1426.37,1329.33825,0,0,0
1/25/2007,0.06,1436.31,0,1436.31,1332.49775,0,0,0
2/1/2007,0.16,1445.94,0,1445.94,1335.881,0,0,0
2/8/2007,0.16,1450.02,0,1450.02,1339.4285,0,0,0
2/15/2007,0.17,1456.81,0,1456.81,1342.7775,0,0,0
2/22/2007,0.32,1459.85,0,1459.85,1347.51575,0,0,0
3/1/2007,-0.03,1406.01,0,1406.01,1351.20175,0,0,0
3/8/2007,-0.09,1406.18,0,1406.18,1354.2135,0,0,0
3/15/2007,-0.12,1392.28,0,1392.28,1357.7775,0,0,0
3/22/2007,0.11,1431.64,0,1431.64,1362.4925,0,0,0
3/29/2007,0.17,1422.53,0,1422.53,1366.93825,0,0,0
4/5/2007,-0.08,1439.37,0,1439.37,1371.5255,0,0,0
4/12/2007,0.03,1438.87,0,1438.87,1375.64525,0,0,0
4/19/2007,0.17,1472.5,0,1472.5,1381.40075,0,0,0
4/26/2007,0.01,1495.42,0,1495.42,1387.394,0,0,0
5/3/2007,-0.26,1495.92,0,1495.92,1393.082,0,0,1
5/10/2007,0,1512.58,0,1512.58,1398.88975,0,0,0
5/17/2007,0.02,1514.14,0,1514.14,1404.948,0,0,0
5/24/2007,-0.01,1522.28,0,1522.28,1410.64975,0,0,0
5/31/2007,-0.11,1530.23,0,1530.23,1416.607,0,0,0
6/7/2007,-0.02,1517.38,0,1517.38,1421.96825,0,0,0
6/14/2007,-0.06,1515.67,0,1515.67,1427.41525,0,0,0
6/21/2007,0.09,1512.84,0,1512.84,1432.32925,0,0,0
6/28/2007,0.03,1515.67,0,1515.67,1437.0485,0,0,0
7/5/2007,0.11,1524.87,0,1524.87,1441.7485,0,0,0
7/12/2007,0.14,1518.76,0,1518.76,1446.0035,0,0,0
7/19/2007,0.05,1546.17,0,1546.17,1450.71075,0,0,0
7/26/2007,0.07,1517.91,0,1517.91,1454.4845,0,0,0
8/2/2007,0.06,1451.59,0,1451.59,1456.1455,0,0,0
8/9/2007,0.07,1497.49,0,1497.49,1459.425,0,0,0
8/16/2007,-0.03,1406.7,0,1406.7,1460.13425,0,0,0
8/23/2007,-0.02,1464.07,0,1464.07,1461.734,0,0,0
8/30/2007,-0.06,1463.76,0,1463.76,1463.17575,0,0,0
9/6/2007,-0.04,1472.29,0,1472.29,1465.08375,0,0,0
9/13/2007,0.05,1471.56,0,1471.56,1466.55025,0,0,0
9/20/2007,0.08,1529.03,0,1529.03,1469.2175,0,0,0
