capital,"100,000",,,,,,,,
1/9/2017,211.6915,196.9241914,195.9699035,1,0,503.8382832,0,,526.7141517
1/10/2017,211.6915,197.0749377,196.1627522,1,0,503.8382832,0,,526.7141517
1/11/2017,212.2898,197.2347645,196.3432026,1,0,503.8382832,0,,526.7141517
1/12/2017,211.7569,197.3732432,196.508803,1,0,503.8382832,0,,526.7141517
1/13/2017,212.243,197.5102291,196.664183,1,0,503.8382832,0,,526.7141517
1/17/2017,211.4952,197.6405923,196.8194548,1,0,503.8382832,0,,526.7141517
1/18/2017,211.9626,197.7703555,196.977117,1,0,503.8382832,0,,526.7141517
1/19/2017,211.1774,197.8958841,197.1203043,1,0,503.8382832,0,,526.7141517
1/20/2017,211.9532,198.0340486,197.2766522,1,0,503.8382832,0,,526.7141517
1/23/2017,211.4017,198.16563,197.4271009,1,0,503.8382832,0,,526.7141517
1/24/2017,212.7572,198.3027073,197.574133,1,0,503.8382832,0,,526.7141517
1/25/2017,214.5987,198.4347609,197.7309652,1,0,503.8382832,0,,526.7141517
1/26/2017,214.3743,198.5668764,197.8929061,1,0,503.8382832,0,,526.7141517
1/27/2017,214.0378,198.6988345,198.0352809,1,0,503.8382832,0,,526.7141517
1/30/2017,212.7104,198.8198927,198.168343,1,0,503.8382832,0,,526.7141517
1/31/2017,212.6917,198.9355,198.2982404,1,0,503.8382832,0,,526.7141517
2/1/2017,212.7759,199.0481641,198.4258978,1,0,503.8382832,0,,526.7141517
2/2/2017,212.9161,199.1602527,198.5535283,1,0,503.8382832,0,,526.7141517
2/3/2017,214.3837,199.2794723,198.696253,1,0,503.8382832,0,,526.7141517
2/6/2017,214.0004,199.4025973,198.8334122,1,0,503.8382832,0,,526.7141517
2/7/2017,214.0098,199.5261377,198.9699757,1,0,503.8382832,0,,526.7141517
2/8/2017,214.2902,199.6504509,199.0949465,1,0,503.8382832,0,,526.7141517
2/9/2017,215.5615,199.7726795,199.2264796,1,0,503.8382832,0,,526.7141517
2/10/2017,216.4122,199.8950155,199.3630239,1,0,503.8382832,0,,526.7141517
2/13/2017,217.59,200.0247955,199.5000343,1,0,503.8382832,0,,526.7141517
2/14/2017,218.4594,200.1526741,199.6356922,1,0,503.8382832,0,,526.7141517
2/15/2017,219.5998,200.2885373,199.773127,1,0,503.8382832,0,,526.7141517
2/16/2017,219.4128,200.4321668,199.9085887,1,0,503.8382832,0,,526.7141517
2/17/2017,219.7587,200.5680418,200.0459943,1,0,503.8382832,0,,526.7141517
2/21/2017,221.0674,200.7201923,200.1944922,1,0,503.8382832,0,,526.7141517
2/22/2017,220.8711,200.8691541,200.342493,1,0,503.8382832,0,,526.7141517
2/23/2017,221.0207,201.0207991,200.4906643,1,0,503.8382832,0,,526.7141517
2/24/2017,221.3011,201.1657755,200.6325335,1,0,503.8382832,0,,526.7141517
2/27/2017,221.647,201.3036241,200.7723104,1,0,503.8382832,0,,526.7141517
2/28/2017,221.0487,201.438715,200.9114857,1,0,503.8382832,0,,526.7141517
3/1/2017,224.1428,201.5888314,201.0585148,1,0,503.8382832,0,,526.7141517
3/2/2017,222.7313,201.7264309,201.2020861,1,0,503.8382832,0,,526.7141517
3/3/2017,222.8715,201.861905,201.3545087,1,0,503.8382832,0,,526.7141517
3/6/2017,222.2078,201.9935264,201.4951243,1,0,503.8382832,0,,526.7141517
3/7/2017,221.5441,202.1268555,201.6427322,1,0,503.8382832,0,,526.7141517
3/8/2017,221.1328,202.258315,201.7863552,1,0,503.8382832,0,,526.7141517
3/9/2017,221.4133,202.3925545,201.9331139,1,0,503.8382832,0,,526.7141517
3/10/2017,222.1891,202.5290277,202.0756478,1,0,503.8382832,0,,526.7141517
3/13/2017,222.3013,202.6642095,202.2103478,1,0,503.8382832,0,,526.7141517
3/14/2017,221.4507,202.8034795,202.341313,1,0,503.8382832,0,,526.7141517
3/15/2017,223.367,202.9561286,202.4815296,1,0,503.8382832,0,,526.7141517
3/16/2017,222.9276,203.0999273,202.614,1,0,503.8382832,0,,526.7141517
3/17/2017,222.5379,203.249525,202.7421335,1,0,503.8382832,0,,526.7141517
3/20/2017,222.2938,203.4028182,202.8684061,1,0,503.8382832,0,,526.7141517
3/21/2017,219.4397,203.5433055,202.9867887,1,0,503.8382832,0,,526.7141517
3/22/2017,219.9561,203.6830041,203.1074165,1,0,503.8382832,0,,526.7141517
3/23/2017,219.7213,203.8209282,203.228463,1,0,503.8382832,0,,526.7141517
3/24/2017,219.5617,203.9474205,203.3475791,1,0,503.8382832,0,,526.7141517
3/27/2017,219.3364,204.0810414,203.4639926,1,0,503.8382832,0,,526.7141517
3/28/2017,220.9325,204.2216664,203.5949543,1,0,503.8382832,0,,526.7141517
3/29/2017,221.139,204.3707555,203.7312796,1,0,503.8382832,0,,526.7141517
3/30/2017,221.8432,204.5146,203.8641113,1,0,503.8382832,0,,526.7141517
3/31/2017,221.3268,204.6641632,204.0019391,1,0,503.8382832,0,,526.7141517
4/3/2017,220.9419,204.8117295,204.1426896,1,0,503.8382832,0,,526.7141517
4/4/2017,221.0827,204.9629041,204.2842122,1,0,503.8382832,0,,526.7141517
4/5/2017,220.4255,205.1056982,204.4198778,1,0,503.8382832,0,,526.7141517
4/6/2017,221.0451,205.2524791,204.5575609,1,0,503.8382832,0,,526.7141517
4/7/2017,220.8198,205.3871145,204.6840235,1,0,503.8382832,0,,526.7141517
4/10/2017,220.9513,205.5164527,204.8188561,1,0,503.8382832,0,,526.7141517
4/11/2017,220.6884,205.644345,204.9523057,1,0,503.8382832,0,,526.7141517
4/12/2017,219.7213,205.7640786,205.0887487,1,0,503.8382832,0,,526.7141517
4/13/2017,218.2943,205.8789982,205.2109091,1,0,503.8382832,0,,526.7141517
4/17/2017,220.2283,206.0009109,205.3491935,1,0,503.8382832,0,,526.7141517
4/18/2017,219.5711,206.1171605,205.4843839,1,0,503.8382832,0,,526.7141517
4/19/2017,219.1674,206.2342091,205.6206583,1,0,503.8382832,0,,526.7141517
4/20/2017,220.9513,206.3548927,205.75953,1,0,503.8382832,0,,526.7141517
4/21/2017,220.2471,206.4709959,205.8964596,1,0,503.8382832,0,,526.7141517
4/24/2017,222.6694,206.5952245,206.033283,1,0,503.8382832,0,,526.7141517
4/25/2017,223.965,206.726555,206.1701009,1,0,503.8382832,0,,526.7141517
4/26/2017,223.8242,206.8656491,206.3060665,1,0,503.8382832,0,,526.7141517
4/27/2017,224.0119,207.0123727,206.4392491,1,0,503.8382832,0,,526.7141517
4/28/2017,223.5237,207.1585882,206.5719087,1,0,503.8382832,0,,526.7141517
5/1/2017,224.087,207.3085764,206.7052978,1,0,503.8382832,0,,526.7141517
5/2/2017,224.1715,207.4563564,206.8364948,1,0,503.8382832,0,,526.7141517
5/3/2017,223.8993,207.606125,206.9690278,1,0,503.8382832,0,,526.7141517
5/4/2017,224.1622,207.7514991,207.0984248,1,0,503.8382832,0,,526.7141517
5/5/2017,225.0447,207.898405,207.2303391,1,0,503.8382832,0,,526.7141517
5/8/2017,225.0071,208.0465686,207.3593304,1,0,503.8382832,0,,526.7141517
5/9/2017,224.8006,208.1824045,207.4885839,1,0,503.8382832,0,,526.7141517
5/10/2017,225.2043,208.3523523,207.6276309,1,0,503.8382832,0,,526.7141517
5/11/2017,224.7442,208.5350445,207.7711591,1,0,503.8382832,0,,526.7141517
5/12/2017,224.3687,208.7009014,207.9146913,1,0,503.8382832,0,,526.7141517
5/15/2017,225.608,208.8578486,208.0647713,1,0,503.8382832,0,,526.7141517
5/16/2017,225.4015,209.0020264,208.2114739,1,0,503.8382832,0,,526.7141517
5/17/2017,221.4019,209.1261505,208.3438726,1,0,503.8382832,0,,526.7141517
5/18/2017,222.2938,209.2606782,208.4748026,1,0,503.8382832,0,,526.7141517
5/19/2017,223.7397,209.396525,208.6096474,1,0,503.8382832,0,,526.7141517
5/22/2017,224.8757,209.5380986,208.7507978,1,0,503.8382832,0,,526.7141517
5/23/2017,225.3733,209.6688045,208.8832178,1,0,503.8382832,0,,526.7141517
5/24/2017,225.899,209.7987477,209.048797,1,0,503.8382832,0,,526.7141517
5/25/2017,226.9787,209.9270845,209.2332613,1,0,503.8382832,0,,526.7141517
5/26/2017,226.9318,210.0553341,209.4030509,1,0,503.8382832,0,,526.7141517
5/30/2017,226.7346,210.1776441,209.5580726,1,0,503.8382832,0,,526.7141517
5/31/2017,226.6783,210.3009168,209.701533,1,0,503.8382832,0,,526.7141517
6/1/2017,228.4809,210.4299491,209.8510387,1,0,503.8382832,0,,526.7141517
6/2/2017,229.2414,210.5633595,210.0099243,1,0,503.8382832,0,,526.7141517
6/5/2017,229.0724,210.69224,210.1630504,1,0,503.8382832,0,,526.7141517
6/6/2017,228.3401,210.8212382,210.3135313,1,0,503.8382832,0,,526.7141517
6/7/2017,228.7626,210.9480591,210.4532904,1,0,503.8382832,0,,526.7141517
6/8/2017,228.8752,211.0778714,210.5905239,1,0,503.8382832,0,,526.7141517
6/9/2017,228.5279,211.205685,210.7200165,1,0,503.8382832,0,,526.7141517
6/12/2017,228.4809,211.3342514,210.8494252,1,0,503.8382832,0,,526.7141517
6/13/2017,229.5982,211.4668459,210.9788678,1,0,503.8382832,0,,526.7141517
6/14/2017,229.3071,211.5966464,211.1082104,1,0,503.8382832,0,,526.7141517
6/15/2017,228.8658,211.7251973,211.2333061,1,0,503.8382832,0,,526.7141517
6/16/2017,228.9157,211.85982,211.3595,1,0,503.8382832,0,,526.7141517
6/19/2017,230.8214,212.0004541,211.4903813,1,0,503.8382832,0,,526.7141517
6/20/2017,229.2648,212.1330473,211.6177913,1,0,503.8382832,0,,526.7141517
6/21/2017,229.2082,212.2579432,211.7410357,1,0,503.8382832,0,,526.7141517
6/22/2017,229.1044,212.3829136,211.8662004,1,0,503.8382832,0,,526.7141517
6/23/2017,229.378,212.5085814,211.992153,1,0,503.8382832,0,,526.7141517
6/26/2017,229.5289,212.6372045,212.1196861,1,0,503.8382832,0,,526.7141517
6/27/2017,227.6798,212.7531777,212.2381748,1,0,503.8382832,0,,526.7141517
6/28/2017,229.7176,212.8792123,212.3641165,1,0,503.8382832,0,,526.7141517
6/29/2017,227.6987,212.9934223,212.4820039,1,0,503.8382832,0,,526.7141517
6/30/2017,228.1232,213.1143109,212.6073278,1,0,503.8382832,0,,526.7141517
7/3/2017,228.51,213.2352345,212.7317978,1,0,503.8382832,0,,526.7141517
7/5/2017,229.0384,213.3565009,212.8576417,1,0,503.8382832,0,,526.7141517
7/6/2017,226.9439,213.4695914,212.9672626,1,0,503.8382832,0,,526.7141517
7/7/2017,228.4157,213.5894141,213.0838052,1,0,503.8382832,0,,526.7141517
7/10/2017,228.661,213.7085023,213.2008917,1,0,503.8382832,0,,526.7141517
7/11/2017,228.4912,213.8315259,213.3194109,1,0,503.8382832,0,,526.7141517
7/12/2017,230.2082,213.9629845,213.4413348,1,0,503.8382832,0,,526.7141517
7/13/2017,230.595,214.0979245,213.5657043,1,0,503.8382832,0,,526.7141517
7/14/2017,231.6705,214.2332527,213.6922174,1,0,503.8382832,0,,526.7141517
7/17/2017,231.6422,214.3699686,213.82315,1,0,503.8382832,0,,526.7141517
7/18/2017,231.7649,214.5098482,213.9529678,1,0,503.8382832,0,,526.7141517
7/19/2017,233.0197,214.6553891,214.0862717,1,0,503.8382832,0,,526.7141517
7/20/2017,233.1234,214.7972827,214.2213126,1,0,503.8382832,0,,526.7141517
7/21/2017,232.9159,214.9354559,214.3554917,1,0,503.8382832,0,,526.7141517
7/24/2017,232.8593,215.0734595,214.4876557,1,0,503.8382832,0,,526.7141517
7/25/2017,233.4253,215.2161373,214.626783,1,0,503.8382832,0,,526.7141517
7/26/2017,233.4348,215.3808386,214.7665548,1,0,503.8382832,0,,526.7141517
7/27/2017,233.2178,215.5316932,214.9070313,1,0,503.8382832,0,,526.7141517
7/28/2017,232.9442,215.6943745,215.0420135,1,0,503.8382832,0,,526.7141517
7/31/2017,232.8121,215.8567918,215.1778717,1,0,503.8382832,0,,526.7141517
8/1/2017,233.331,216.0126159,215.3184787,1,0,503.8382832,0,,526.7141517
8/2/2017,233.4442,216.1724341,215.4595374,1,0,503.8382832,0,,526.7141517
8/3/2017,232.9914,216.330025,215.5946878,1,0,503.8382832,0,,526.7141517
8/4/2017,233.4159,216.4895032,215.7290274,1,0,503.8382832,0,,526.7141517
8/7/2017,233.8499,216.6408164,215.8653378,1,0,503.8382832,0,,526.7141517
8/8/2017,233.2744,216.7837686,216.0011561,1,0,503.8382832,0,,526.7141517
8/9/2017,233.265,216.931705,216.1579583,1,0,503.8382832,0,,526.7141517
8/10/2017,229.9724,217.0720673,216.2881435,1,0,503.8382832,0,,526.7141517
8/11/2017,230.312,217.208355,216.4323074,1,0,503.8382832,0,,526.7141517
8/14/2017,232.5951,217.3505009,216.5867196,1,0,503.8382832,0,,526.7141517
8/15/2017,232.5668,217.5007973,216.7324461,1,0,503.8382832,0,,526.7141517
8/16/2017,232.9725,217.6460945,216.8832648,1,0,503.8382832,0,,526.7141517
8/17/2017,229.3403,217.7770786,217.0181296,1,0,503.8382832,0,,526.7141517
8/18/2017,228.9817,217.9110791,217.1513948,1,0,503.8382832,0,,526.7141517
8/21/2017,229.161,218.0418818,217.2757426,1,0,503.8382832,0,,526.7141517
8/22/2017,231.5573,218.1829432,217.4050139,1,0,503.8382832,0,,526.7141517
8/23/2017,230.7271,218.3233564,217.5354839,1,0,503.8382832,0,,526.7141517
8/24/2017,230.1893,218.4565941,217.6706865,1,0,503.8382832,0,,526.7141517
8/25/2017,230.7271,218.6038082,217.8028535,1,0,503.8382832,0,,526.7141517
8/28/2017,230.7365,218.7498823,217.9307383,1,0,503.8382832,0,,526.7141517
8/29/2017,231.0007,218.9001141,218.0676909,1,0,503.8382832,0,,526.7141517
8/30/2017,232.0951,219.0548559,218.2028561,1,0,503.8382832,0,,526.7141517
8/31/2017,233.4914,219.2190705,218.3461935,1,0,503.8382832,0,,526.7141517
9/1/2017,233.8216,219.3791677,218.4954109,1,0,503.8382832,0,,526.7141517
9/5/2017,232.1423,219.5292241,218.6334887,1,0,503.8382832,0,,526.7141517
9/6/2017,232.9347,219.6845718,218.7744057,1,0,503.8382832,0,,526.7141517
9/7/2017,232.9064,219.8393686,218.9181891,1,0,503.8382832,0,,526.7141517
9/8/2017,232.6328,219.9890777,219.0562578,1,0,503.8382832,0,,526.7141517
9/11/2017,235.1141,220.1531068,219.2161452,1,0,503.8382832,0,,526.7141517
9/12/2017,235.9066,220.3225545,219.378347,1,0,503.8382832,0,,526.7141517
9/13/2017,236.0198,220.4949245,219.5438691,1,0,503.8382832,0,,526.7141517
9/14/2017,235.9443,220.6696127,219.7086187,1,0,503.8382832,0,,526.7141517
9/15/2017,236.26,220.8456936,219.8777309,1,0,503.8382832,0,,526.7141517
9/18/2017,236.7625,221.0305636,220.0436539,1,0,503.8382832,0,,526.7141517
9/19/2017,236.9995,221.2218755,220.2083043,1,0,503.8382832,0,,526.7141517
9/20/2017,237.0848,221.41763,220.3749417,1,0,503.8382832,0,,526.7141517
9/21/2017,236.4496,221.6114691,220.5384135,1,0,503.8382832,0,,526.7141517
9/22/2017,236.497,221.7860927,220.6984143,1,0,503.8382832,0,,526.7141517
9/25/2017,236.0135,221.9544636,220.8592222,1,0,503.8382832,0,,526.7141517
9/26/2017,236.1557,222.1138955,221.0223857,1,0,503.8382832,0,,526.7141517
9/27/2017,237.0753,222.2752232,221.1918504,1,0,503.8382832,0,,526.7141517
9/28/2017,237.3598,222.4399559,221.3650978,1,0,503.8382832,0,,526.7141517
9/29/2017,238.1941,222.6077627,221.5419322,1,0,503.8382832,0,,526.7141517
10/2/2017,239.2276,222.7731286,221.7294822,1,0,503.8382832,0,,526.7141517
10/3/2017,239.7395,222.9425532,221.9243891,1,0,503.8382832,0,,526.7141517
10/4/2017,240.024,223.10854,222.1244117,1,0,503.8382832,0,,526.7141517
10/5/2017,241.4461,223.2830609,222.331547,1,0,503.8382832,0,,526.7141517
10/6/2017,241.1712,223.4493623,222.5189009,1,0,503.8382832,0,,526.7141517
10/9/2017,240.773,223.6120373,222.7006448,1,0,503.8382832,0,,526.7141517
10/10/2017,241.4082,223.7770927,222.8759817,1,0,503.8382832,0,,526.7141517
10/11/2017,241.7875,223.9404086,223.050783,1,0,503.8382832,0,,526.7141517
10/12/2017,241.4272,224.10648,223.2260378,1,0,503.8382832,0,,526.7141517
10/13/2017,241.7211,224.2720709,223.4018835,1,0,503.8382832,0,,526.7141517
10/16/2017,242.0434,224.4413655,223.5723022,1,0,503.8382832,0,,526.7141517
10/17/2017,242.2141,224.6148573,223.7451196,1,0,503.8382832,0,,526.7141517
10/18/2017,242.4511,224.7889618,223.9144422,1,0,503.8382832,0,,526.7141517
10/19/2017,242.5175,224.9577923,224.0860335,1,0,503.8382832,0,,526.7141517
10/20/2017,243.769,225.1293545,224.2563991,1,0,503.8382832,0,,526.7141517
10/23/2017,242.8209,225.2843577,224.4209052,1,0,503.8382832,0,,526.7141517
10/24/2017,243.2475,225.4389764,224.5867813,1,0,503.8382832,0,,526.7141517
10/25/2017,242.0434,225.5823773,224.7441091,1,0,503.8382832,0,,526.7141517
10/26/2017,242.3563,225.7282986,224.9069996,1,0,503.8382832,0,,526.7141517
10/27/2017,244.3379,225.8768491,225.0767683,1,0,503.8382832,0,,526.7141517
10/30/2017,243.4277,226.0292036,225.2447209,1,0,503.8382832,0,,526.7141517
10/31/2017,243.8069,226.1793532,225.4175948,1,0,503.8382832,0,,526.7141517
11/1/2017,244.1293,226.3328314,225.5914261,1,0,503.8382832,0,,526.7141517
11/2/2017,244.2241,226.4846582,225.7603361,1,0,503.8382832,0,,526.7141517
11/3/2017,245.0395,226.636495,225.929963,1,0,503.8382832,0,,526.7141517
11/6/2017,245.4187,226.7927323,226.0895217,1,0,503.8382832,0,,526.7141517
11/7/2017,245.2481,226.9498514,226.2461161,1,0,503.8382832,0,,526.7141517
11/8/2017,245.6652,227.1074641,226.3990291,1,0,503.8382832,0,,526.7141517
11/9/2017,244.774,227.2586464,226.5491178,1,0,503.8382832,0,,526.7141517
11/10/2017,244.6982,227.41743,226.6927761,1,0,503.8382832,0,,526.7141517
11/13/2017,244.9257,227.57746,226.8450196,1,0,503.8382832,0,,526.7141517
11/14/2017,244.3568,227.7383882,226.9910317,1,0,503.8382832,0,,526.7141517
11/15/2017,243.1338,227.8864914,227.1335087,1,0,503.8382832,0,,526.7141517
11/16/2017,245.2007,228.0382959,227.2829804,1,0,503.8382832,0,,526.7141517
11/17/2017,244.4801,228.18759,227.4257835,1,0,503.8382832,0,,526.7141517
11/20/2017,244.8973,228.3353386,227.5729609,1,0,503.8382832,0,,526.7141517
11/21/2017,246.4996,228.4935573,227.72869,1,0,503.8382832,0,,526.7141517
11/22/2017,246.2815,228.6507845,227.8821296,1,0,503.8382832,0,,526.7141517
11/24/2017,246.8504,228.8078782,228.0357665,1,0,503.8382832,0,,526.7141517
11/27/2017,246.7271,228.9668336,228.1964678,1,0,503.8382832,0,,526.7141517
11/28/2017,249.2301,229.1349568,228.3682548,1,0,503.8382832,0,,526.7141517
11/29/2017,249.0784,229.3057895,228.5427148,1,0,503.8382832,0,,526.7141517
11/30/2017,251.2591,229.48441,228.7197061,1,0,503.8382832,0,,526.7141517
12/1/2017,250.7376,229.6642291,228.8889839,1,0,503.8382832,0,,526.7141517
12/4/2017,250.4342,229.8391427,229.0576743,1,0,503.8382832,0,,526.7141517
12/5/2017,249.5335,230.0124691,229.2191565,1,0,503.8382832,0,,526.7141517
12/6/2017,249.5809,230.1798495,229.383893,1,0,503.8382832,0,,526.7141517
12/7/2017,250.3679,230.3424368,229.5520513,1,0,503.8382832,0,,526.7141517
12/8/2017,251.7331,230.5122495,229.7235439,1,0,503.8382832,0,,526.7141517
12/11/2017,252.4916,230.6870395,229.9006513,1,0,503.8382832,0,,526.7141517
12/12/2017,252.9373,230.8698891,230.077583,1,0,503.8382832,0,,526.7141517
12/13/2017,252.9088,231.0526941,230.2576422,1,0,503.8382832,0,,526.7141517
12/14/2017,251.8754,231.2304191,230.4311761,1,0,503.8382832,0,,526.7141517
12/15/2017,253.9625,231.4169936,230.6171983,1,0,503.8382832,0,,526.7141517
12/18/2017,255.5729,231.6042173,230.8068491,1,0,503.8382832,0,,526.7141517
12/19/2017,254.5914,231.7887218,230.9946304,1,0,503.8382832,0,,526.7141517
12/20/2017,254.458,231.9725773,231.1759383,1,0,503.8382832,0,,526.7141517
12/21/2017,254.9821,232.1575405,231.3515183,1,0,503.8382832,0,,526.7141517
12/22/2017,254.9154,232.3364218,231.5277839,1,0,503.8382832,0,,526.7141517
12/26/2017,254.6105,232.5100505,231.704187,1,0,503.8382832,0,,526.7141517
12/27/2017,254.7343,232.6788882,231.8868996,1,0,503.8382832,0,,526.7141517
12/28/2017,255.2584,232.8461564,232.0719722,1,0,503.8382832,0,,526.7141517
12/29/2017,254.296,233.0038664,232.2524943,1,0,503.8382832,0,,526.7141517
1/2/2018,256.1161,233.1706995,232.4403204,1,0,503.8382832,0,,526.7141517
1/3/2018,257.736,233.3433236,232.6288087,1,0,503.8382832,0,,526.7141517
1/4/2018,258.8224,233.5149373,232.823687,1,0,503.8382832,0,,526.7141517
1/5/2018,260.5471,233.6952827,233.026023,1,0,503.8382832,0,,526.7141517
1/8/2018,261.0236,233.8771141,233.2292117,1,0,503.8382832,0,,526.7141517
1/9/2018,261.6144,234.0603564,233.4294417,1,0,503.8382832,0,,526.7141517
1/10/2018,261.2142,234.2402073,233.624233,1,0,503.8382832,0,,526.7141517
1/11/2018,263.12,234.4314405,233.8221896,1,0,503.8382832,0,,526.7141517
1/12/2018,264.8353,234.6164064,234.0238239,1,0,503.8382832,0,,526.7141517
1/16/2018,263.93,234.8036732,234.2165639,1,0,503.8382832,0,,526.7141517
1/17/2018,266.4457,235.0017377,234.4210548,1,0,503.8382832,0,,526.7141517
1/18/2018,265.9978,235.2007832,234.6220943,1,0,503.8382832,0,,526.7141517
1/19/2018,267.2081,235.4083468,234.8227061,1,0,503.8382832,0,,526.7141517
1/22/2018,269.3807,235.6276555,235.0336174,1,0,503.8382832,0,,526.7141517
1/23/2018,269.9525,235.8482882,235.2463643,1,0,503.8382832,0,,526.7141517
1/24/2018,269.8476,236.0649177,235.4574361,1,0,503.8382832,0,,526.7141517
1/25/2018,269.962,236.2815573,235.6675013,1,0,503.8382832,0,,526.7141517
1/26/2018,273.0876,236.5162705,235.8937574,1,0,503.8382832,0,,526.7141517
1/29/2018,271.277,236.7340432,236.0986887,1,0,503.8382832,0,,526.7141517
1/30/2018,268.4945,236.9411655,236.2976591,1,0,503.8382832,0,,526.7141517
1/31/2018,268.6279,237.1506655,236.4966,1,0,503.8382832,0,,526.7141517
2/1/2018,268.323,237.3598891,236.6971009,1,0,503.8382832,0,,526.7141517
2/2/2018,262.4816,237.5555341,236.87509,1,0,503.8382832,0,,526.7141517
2/5/2018,251.5039,237.6989332,237.0071383,1,0,503.8382832,0,,526.7141517
2/6/2018,256.4591,237.8659232,237.1595113,1,0,503.8382832,0,,526.7141517
2/7/2018,255.0679,238.027315,237.3024626,1,0,503.8382832,0,,526.7141517
2/8/2018,245.5006,238.1462432,237.4033291,1,0,503.8382832,0,,526.7141517
2/9/2018,249.1884,238.2746791,237.5239278,1,0,503.8382832,0,,526.7141517
2/12/2018,252.8476,238.4188091,237.6521043,1,0,503.8382832,0,,526.7141517
2/13/2018,253.4765,238.5625968,237.7849257,1,0,503.8382832,0,,526.7141517
2/14/2018,256.8975,238.7242818,237.9343152,1,0,503.8382832,0,,526.7141517
2/15/2018,260.1755,238.9026164,238.0990183,1,0,503.8382832,0,,526.7141517
2/16/2018,260.2517,239.0806573,238.2764617,1,0,503.8382832,0,,526.7141517
2/20/2018,258.6222,239.2542786,238.4445752,1,0,503.8382832,0,,526.7141517
2/21/2018,257.3358,239.4192364,238.6081165,1,0,503.8382832,0,,526.7141517
2/22/2018,257.6693,239.5867341,238.7738017,1,0,503.8382832,0,,526.7141517
2/23/2018,261.7764,239.7723027,238.9583235,1,0,503.8382832,0,,526.7141517
2/26/2018,264.8162,239.9728836,239.1491222,1,0,503.8382832,0,,526.7141517
2/27/2018,261.5096,240.1628305,239.3246465,1,0,503.8382832,0,,526.7141517
2/28/2018,258.8605,240.3472223,239.4855913,1,0,503.8382832,0,,526.7141517
3/1/2018,255.0964,240.5057136,239.6324157,1,0,503.8382832,0,,526.7141517
3/2/2018,256.4115,240.67317,239.7866313,1,0,503.8382832,0,,526.7141517
3/5/2018,259.3751,240.8559323,239.95312,1,0,503.8382832,0,,526.7141517
3/6/2018,260.0326,241.0335745,240.1253248,1,0,503.8382832,0,,526.7141517
